"author_id","rating","helpfulness","total_feedback_count","total_neg_feedback_count","total_pos_feedback_count","submission_time","skin_tone","eye_color","skin_type","hair_color","product_id","product_name","brand_name","price_usd","review_length","title_length","helpful_review"
980529858,5,NA,0,0,0,2020-01-21,"fair","brown","dry","brown","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,103,12,0
5479313757,3,NA,0,0,0,2020-01-21,"light","green","combination","red","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,321,4,0
12435584690,4,NA,0,0,0,2020-01-21,"fair","blue","combination","red","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,227,18,0
1440200221,4,NA,0,0,0,2020-01-21,"lightMedium","brown","combination","brown","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,161,0,0
2181550789,5,NA,0,0,0,2020-01-21,"light","green","normal","blonde","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,357,0,0
8102422019,4,0,2,2,0,2020-01-21,"fair","brown","combination","brown","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,253,13,0
8432890413,5,NA,0,0,0,2020-01-21,"light","brown","dry","brown","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,242,28,0
1060944024,4,NA,0,0,0,2020-01-21,"light","hazel","combination","brown","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,168,5,0
5335791837,5,NA,0,0,0,2020-01-21,"light","brown","dry","brown","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,139,24,0
6217080931,5,0,1,1,0,2020-01-20,"lightMedium","blue","combination","brown","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,147,39,0
23082703123,5,0.600000023842,5,2,3,2020-01-20,"deep","brown","combination","black","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,209,10,1
5716458545,5,NA,0,0,0,2020-01-20,"light","brown","combination","blonde","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,235,13,0
21018183713,4,NA,0,0,0,2020-01-20,"light","brown","combination","brown","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,116,0,0
8384212404,5,NA,0,0,0,2020-01-20,"lightMedium","blue","oily","blonde","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,288,17,0
7456293198,5,NA,0,0,0,2020-01-20,"tan","brown","combination","black","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,307,13,0
22184771028,4,NA,0,0,0,2020-01-19,"light","green","combination","brown","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,78,8,0
7385206316,4,1,2,0,2,2020-01-19,"fair","green","combination","blonde","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,507,11,1
1245272287,4,0.25,4,3,1,2020-01-19,"light","blue","combination","blonde","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,796,30,0
12708751690,5,NA,0,0,0,2020-01-19,"lightMedium","brown","dry","brown","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,824,3,0
2091352431,5,0,1,1,0,2020-01-19,"light","brown","combination","black","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,251,21,0
1594366454,5,1,3,0,3,2020-01-18,"light","brown","combination","brown","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,263,27,1
1299661597,1,0.315789014101,19,13,6,2020-01-18,"light","brown","normal","brown","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,208,17,0
21291246463,4,NA,0,0,0,2020-01-18,"lightMedium","brown","dry","brown","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,329,12,0
1489958229,5,NA,0,0,0,2020-01-18,"tan","brown","oily","brown","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,406,0,0
22979593162,5,0,2,2,0,2020-01-18,"fair","blue","combination","brown","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,323,14,0
1550672318,5,NA,0,0,0,2020-01-17,"fair","hazel","combination","brown","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,361,0,0
2541155694,3,NA,0,0,0,2020-01-17,"fair","brown","dry","black","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,211,0,0
24944271644,4,NA,0,0,0,2020-01-17,"light","hazel","combination","brown","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,115,0,0
11518989027,5,NA,0,0,0,2020-01-17,"fair","blue","combination","blonde","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,119,32,0
11487460797,5,NA,0,0,0,2020-01-17,"lightMedium","brown","combination","black","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,139,7,0
9292373575,1,0.684211015701,19,6,13,2020-01-16,"light","hazel","normal","brown","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,414,27,1
1380537425,5,NA,0,0,0,2020-01-16,"lightMedium","hazel","combination","brown","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,432,9,0
2862476959,5,NA,0,0,0,2020-01-16,"fair","hazel","combination","brown","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,269,35,0
1552438337,4,NA,0,0,0,2020-01-16,"fair","brown","combination","brown","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,671,38,0
5424827398,5,0,1,1,0,2020-01-16,"light","brown","combination","brown","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,136,11,0
9420863852,5,NA,0,0,0,2020-01-16,"light","brown","normal","auburn","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,137,18,0
978767747,5,NA,0,0,0,2020-01-16,"light","brown","dry","brown","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,349,31,0
2805132966,5,1,2,0,2,2020-01-15,"fair","blue","dry","brown","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,102,0,1
1964114711,5,NA,0,0,0,2020-01-15,"lightMedium","brown","oily","blonde","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,118,13,0
1228608926,5,NA,0,0,0,2020-01-15,"mediumTan","brown","oily","black","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,611,20,0
8564395237,5,NA,0,0,0,2020-01-15,"lightMedium","green","normal","black","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,190,0,0
11755202066,5,NA,0,0,0,2020-01-15,"fair","brown","dry","black","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,151,19,0
8383304173,5,0.5,2,1,1,2020-01-15,"light","nan","combination","brown","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,116,17,1
1596941469,5,0.5,2,1,1,2020-01-15,"fair","hazel","combination","brown","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,673,28,1
1259631848,5,NA,0,0,0,2020-01-15,"lightMedium","brown","combination","auburn","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,271,17,0
23439167832,4,NA,0,0,0,2020-01-15,"lightMedium","brown","combination","black","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,446,25,0
6497187738,5,1,1,0,1,2020-01-15,"deep","brown","combination","black","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,134,0,1
1198133796,3,NA,0,0,0,2020-01-15,"lightMedium","blue","oily","brown","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,523,38,0
23535137265,5,NA,0,0,0,2020-01-14,"fairLight","green","combination","blonde","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,262,16,0
1075947820,4,NA,0,0,0,2020-01-14,"fairLight","brown","normal","gray","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,395,0,0
9257697668,5,NA,0,0,0,2020-01-14,"light","blue","combination","brown","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,472,0,0
24913317077,5,NA,0,0,0,2020-01-14,"lightMedium","green","dry","brown","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,286,16,0
9231999265,5,NA,0,0,0,2020-01-14,"lightMedium","hazel","normal","blonde","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,147,0,0
24395668658,5,NA,0,0,0,2020-01-14,"fairLight","hazel","combination","blonde","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,105,7,0
1378742813,5,NA,0,0,0,2020-01-14,"light","blue","normal","blonde","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,274,0,0
2810605199,5,NA,0,0,0,2020-01-14,"light","brown","combination","blonde","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,348,24,0
24912891867,5,1,2,0,2,2020-01-14,"fair","blue","combination","red","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,436,33,1
6455641057,5,NA,0,0,0,2020-01-14,"fairLight","brown","combination","brown","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,245,13,0
8012718170,5,NA,0,0,0,2020-01-14,"light","blue","combination","brown","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,249,17,0
2849542217,4,NA,0,0,0,2020-01-14,"lightMedium","hazel","normal","blonde","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,322,27,0
7276401142,4,0,1,1,0,2020-01-14,"fair","blue","combination","red","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,726,16,0
2278425710,5,NA,0,0,0,2020-01-14,"light","hazel","dry","brown","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,114,0,0
11250962455,5,NA,0,0,0,2020-01-14,"lightMedium","hazel","dry","auburn","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,87,0,0
5427026031,3,1,4,0,4,2020-01-14,"mediumTan","brown","combination","brown","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,604,37,1
1590000902,5,0.5,4,2,2,2020-01-14,"light","blue","normal","brown","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,222,16,1
8293114513,5,NA,0,0,0,2020-01-14,"fair","brown","combination","auburn","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,187,0,0
2024870968,5,NA,0,0,0,2020-01-14,"mediumTan","brown","dry","black","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,122,7,0
12687336868,5,NA,0,0,0,2020-01-14,"fair","blue","combination","red","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,140,0,0
910448721,2,0.5,2,1,1,2020-01-14,"medium","brown","oily","brown","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,383,0,1
24908457927,5,NA,0,0,0,2020-01-14,"light","brown","combination","black","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,174,0,0
1504851778,5,NA,0,0,0,2020-01-14,"tan","brown","combination","brown","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,128,16,0
8906821784,4,NA,0,0,0,2020-01-14,"light","nan","combination","blonde","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,251,0,0
24908930345,5,NA,0,0,0,2020-01-14,"lightMedium","blue","combination","blonde","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,132,13,0
5899011003,5,0.5,4,2,2,2020-01-14,"fairLight","green","dry","brown","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,359,27,1
5246577275,5,NA,0,0,0,2020-01-14,"fair","blue","dry","blonde","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,194,30,0
2093011894,5,NA,0,0,0,2020-01-14,"light","brown","combination","brown","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,412,21,0
5381090167,4,NA,0,0,0,2020-01-14,"fairLight","brown","oily","brown","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,170,0,0
5847100474,5,NA,0,0,0,2020-01-14,"light","green","normal","gray","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,180,8,0
6450042772,4,NA,0,0,0,2020-01-14,"fair","blue","combination","blonde","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,114,15,0
10196032756,5,NA,0,0,0,2020-01-14,"light","nan","normal","black","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,119,12,0
5232724199,5,1,3,0,3,2020-01-13,"deep","brown","oily","black","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,284,41,1
23182909566,5,0,1,1,0,2020-01-13,"tan","brown","combination","black","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,525,18,0
8143546553,5,NA,0,0,0,2020-01-13,"light","brown","normal","blonde","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,157,10,0
2346492654,5,0,2,2,0,2020-01-13,"fairLight","brown","combination","auburn","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,124,17,0
1489770632,5,NA,0,0,0,2020-01-13,"lightMedium","hazel","combination","black","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,139,0,0
6713673789,5,NA,0,0,0,2020-01-13,"lightMedium","hazel","combination","brown","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,105,13,0
24905064629,5,NA,0,0,0,2020-01-13,"fair","brown","normal","black","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,257,0,0
6769718628,3,NA,0,0,0,2020-01-13,"fair","green","combination","blonde","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,240,14,0
1692947127,2,0.5,4,2,2,2020-01-13,"light","green","combination","brown","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,558,20,1
24902688877,5,NA,0,0,0,2020-01-13,"fair","brown","combination","brown","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,145,15,0
24902948448,5,NA,0,0,0,2020-01-13,"lightMedium","hazel","combination","brown","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,89,0,0
992458410,4,NA,0,0,0,2020-01-13,"mediumTan","brown","normal","brown","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,210,0,0
6165886503,5,NA,0,0,0,2020-01-13,"light","hazel","dry","brown","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,241,12,0
2709069405,5,NA,0,0,0,2020-01-13,"lightMedium","brown","combination","brown","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,175,0,0
10409165068,5,NA,0,0,0,2020-01-13,"medium","brown","combination","brown","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,231,11,0
1769677118,5,NA,0,0,0,2020-01-13,"lightMedium","blue","combination","brown","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,553,19,0
24895363934,5,0.600000023842,10,4,6,2020-01-12,"fairLight","green","combination","red","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,273,47,1
22891194320,5,NA,0,0,0,2020-01-12,"lightMedium","nan","dry","brown","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,269,12,0
7982830686,5,NA,0,0,0,2020-01-12,"light","green","combination","auburn","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,224,21,0
12437249223,4,NA,0,0,0,2020-01-12,"medium","brown","dry","black","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,189,0,0
7671792059,5,1,1,0,1,2020-01-12,"deep","brown","combination","black","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,154,0,1
22471198459,5,0.600000023842,5,2,3,2020-01-12,"lightMedium","hazel","dry","brown","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,1226,25,1
24889389513,5,0.833333015442,6,1,5,2020-01-12,"mediumTan","brown","dry","black","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,250,17,1
24888054313,5,1,3,0,3,2020-01-12,"deep","brown","combination","black","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,179,0,1
21237672295,5,NA,0,0,0,2020-01-12,"light","green","combination","brown","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,682,0,0
22817592242,4,NA,0,0,0,2020-01-11,"light","green","combination","brown","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,398,48,0
24885840014,5,NA,0,0,0,2020-01-11,"light","hazel","combination","blonde","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,169,14,0
22687676831,5,NA,0,0,0,2020-01-11,"lightMedium","brown","combination","blonde","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,339,43,0
21630544957,4,NA,0,0,0,2020-01-11,"light","blue","combination","blonde","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,357,16,0
8167304566,5,NA,0,0,0,2020-01-11,"light","brown","combination","auburn","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,279,22,0
23512583227,5,NA,0,0,0,2020-01-11,"fair","blue","combination","auburn","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,287,16,0
23022996869,5,NA,0,0,0,2020-01-11,"lightMedium","nan","combination","auburn","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,65,0,0
5658332365,5,NA,0,0,0,2020-01-11,"light","blue","combination","blonde","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,51,12,0
6795504960,3,NA,0,0,0,2020-01-11,"light","hazel","combination","blonde","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,105,2,0
6726515511,5,NA,0,0,0,2020-01-11,"lightMedium","brown","normal","gray","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,223,19,0
12141572256,5,NA,0,0,0,2020-01-11,"rich","brown","dry","brown","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,273,14,0
9235190518,4,NA,0,0,0,2020-01-11,"tan","brown","dry","black","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,166,5,0
22983129544,5,NA,0,0,0,2020-01-11,"medium","brown","combination","brown","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,183,20,0
23325707609,5,NA,0,0,0,2020-01-10,"fair","green","normal","blonde","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,115,12,0
10496189235,5,0.444444000721,9,5,4,2020-01-10,"light","brown","normal","brown","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,250,15,0
6673138417,5,NA,0,0,0,2020-01-10,"mediumTan","blue","combination","brown","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,316,14,0
8264274955,5,NA,0,0,0,2020-01-10,"mediumTan","brown","normal","black","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,226,0,0
5161136194,4,NA,0,0,0,2020-01-10,"fair","blue","combination","brown","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,246,14,0
8171358012,4,NA,0,0,0,2020-01-10,"fair","hazel","combination","brown","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,409,10,0
10690601048,4,NA,0,0,0,2020-01-10,"lightMedium","brown","combination","brown","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,314,9,0
2578831990,5,NA,0,0,0,2020-01-10,"mediumTan","brown","combination","black","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,142,11,0
11424850735,5,NA,0,0,0,2020-01-10,"lightMedium","brown","dry","brown","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,197,17,0
8215849745,5,NA,0,0,0,2020-01-10,"mediumTan","brown","dry","black","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,265,41,0
23972979413,3,NA,0,0,0,2020-01-10,"lightMedium","green","dry","auburn","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,102,0,0
2848396834,5,NA,0,0,0,2020-01-10,"light","blue","combination","brown","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,132,0,0
24154351595,4,NA,0,0,0,2020-01-10,"light","blue","combination","red","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,294,9,0
1040408769,5,NA,0,0,0,2020-01-10,"mediumTan","brown","normal","auburn","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,423,21,0
2006037875,5,NA,0,0,0,2020-01-10,"light","brown","combination","brown","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,169,0,0
22736775432,5,NA,0,0,0,2020-01-10,"lightMedium","blue","normal","blonde","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,310,44,0
7698409811,5,NA,0,0,0,2020-01-10,"mediumTan","brown","combination","brown","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,240,22,0
1367421744,5,NA,0,0,0,2020-01-10,"lightMedium","green","oily","brown","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,98,6,0
7732309086,5,NA,0,0,0,2020-01-10,"lightMedium","brown","normal","brown","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,299,28,0
5527042319,5,NA,0,0,0,2020-01-10,"tan","brown","combination","black","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,106,13,0
10091835842,4,NA,0,0,0,2020-01-10,"light","hazel","normal","blonde","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,302,0,0
24103178415,5,NA,0,0,0,2020-01-10,"light","brown","combination","brown","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,100,23,0
24706592343,4,NA,0,0,0,2020-01-10,"light","brown","combination","brown","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,90,0,0
2496881842,5,NA,0,0,0,2020-01-10,"tan","brown","combination","black","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,84,0,0
1561453584,5,NA,0,0,0,2020-01-10,"lightMedium","brown","oily","brown","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,213,12,0
2299809959,5,NA,0,0,0,2020-01-09,"fairLight","brown","combination","brown","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,116,0,0
5307904075,5,NA,0,0,0,2020-01-09,"fair","hazel","combination","brown","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,323,10,0
2417583203,4,NA,0,0,0,2020-01-09,"light","brown","combination","brown","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,160,0,0
1490272957,5,NA,0,0,0,2020-01-09,"light","brown","combination","brown","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,68,20,0
6368003573,4,NA,0,0,0,2020-01-09,"fair","blue","dry","brown","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,529,12,0
7054810728,5,NA,0,0,0,2020-01-09,"lightMedium","brown","dry","brown","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,84,11,0
6100292958,3,NA,0,0,0,2020-01-09,"light","blue","dry","brown","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,147,17,0
6247449239,5,0,1,1,0,2020-01-09,"fair","nan","combination","blonde","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,413,0,0
9833837272,5,NA,0,0,0,2020-01-09,"lightMedium","blue","combination","brown","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,354,46,0
1265585015,5,NA,0,0,0,2020-01-09,"mediumTan","brown","combination","black","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,255,8,0
10318957027,5,NA,0,0,0,2020-01-09,"lightMedium","blue","combination","brown","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,326,21,0
2618976383,3,NA,0,0,0,2020-01-09,"fair","hazel","oily","auburn","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,339,16,0
1463187174,5,NA,0,0,0,2020-01-09,"light","brown","combination","blonde","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,64,10,0
2341442618,5,NA,0,0,0,2020-01-09,"fair","blue","normal","brown","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,179,13,0
7340190666,5,0.800000011921,5,1,4,2020-01-09,"deep","brown","combination","black","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,556,50,1
7190334,5,NA,0,0,0,2020-01-09,"lightMedium","green","combination","brown","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,379,39,0
2394711906,4,NA,0,0,0,2020-01-08,"mediumTan","brown","combination","brown","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,479,23,0
2115186535,5,NA,0,0,0,2020-01-08,"light","blue","combination","blonde","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,325,22,0
23151831045,5,NA,0,0,0,2020-01-08,"light","blue","combination","brown","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,207,11,0
12176443248,5,0.5,2,1,1,2020-01-08,"fair","green","dry","brown","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,299,13,1
2394714731,4,1,1,0,1,2020-01-08,"light","brown","combination","brown","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,141,13,1
24860762852,4,NA,0,0,0,2020-01-08,"fair","hazel","combination","blonde","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,70,5,0
9473501380,5,NA,0,0,0,2020-01-08,"lightMedium","hazel","combination","brown","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,146,9,0
9306131134,5,NA,0,0,0,2020-01-08,"medium","brown","combination","brown","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,239,7,0
21209583159,4,NA,0,0,0,2020-01-08,"light","hazel","combination","auburn","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,159,0,0
5614876110,4,NA,0,0,0,2020-01-08,"tan","brown","combination","black","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,202,0,0
948372551,4,1,1,0,1,2020-01-08,"light","brown","combination","brown","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,400,23,1
8564441871,5,NA,0,0,0,2020-01-08,"fairLight","green","dry","brown","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,387,15,0
24856723603,5,NA,0,0,0,2020-01-08,"medium","brown","combination","brown","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,99,11,0
9921236739,4,NA,0,0,0,2020-01-08,"fair","blue","normal","brown","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,406,35,0
1369263738,5,NA,0,0,0,2020-01-08,"medium","green","dry","blonde","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,286,12,0
12231310227,5,NA,0,0,0,2020-01-07,"fairLight","green","normal","blonde","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,320,7,0
22854127096,5,NA,0,0,0,2020-01-07,"medium","brown","normal","blonde","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,289,0,0
5184347538,5,NA,0,0,0,2020-01-07,"lightMedium","brown","combination","brown","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,122,10,0
5141873718,5,NA,0,0,0,2020-01-07,"mediumTan","brown","combination","black","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,153,15,0
1963310028,5,NA,0,0,0,2020-01-07,"mediumTan","brown","dry","brown","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,619,9,0
24653957035,4,NA,0,0,0,2020-01-07,"light","hazel","combination","brown","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,166,6,0
5064414269,4,NA,0,0,0,2020-01-07,"light","brown","dry","auburn","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,184,13,0
5459957170,5,NA,0,0,0,2020-01-07,"light","green","combination","brown","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,157,13,0
22181692941,5,NA,0,0,0,2020-01-07,"lightMedium","brown","dry","brown","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,92,7,0
2470209244,4,NA,0,0,0,2020-01-07,"lightMedium","green","combination","brown","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,128,25,0
1092578093,5,NA,0,0,0,2020-01-07,"lightMedium","blue","combination","blonde","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,227,0,0
7865171209,4,NA,0,0,0,2020-01-07,"fair","blue","normal","red","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,112,13,0
5382135207,5,NA,0,0,0,2020-01-07,"light","hazel","combination","blonde","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,403,11,0
9223421529,5,NA,0,0,0,2020-01-07,"fair","blue","dry","gray","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,252,24,0
11652795365,4,1,1,0,1,2020-01-07,"light","blue","dry","brown","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,464,0,1
9827319429,5,NA,0,0,0,2020-01-07,"lightMedium","green","normal","black","P443842","Retinol Anti-Aging Serum","The INKEY List",12.99,146,0,0
